DOL Year,Species Code,Species Name,Number Of Animals (sum),Landed Weight (sum),Region,Region Desc,Management Area
2012,137,"rockfish, bocaccio",,17,1,Southeastern Region,A
2012,137,"rockfish, bocaccio",0,95,1,Southeastern Region,D
2012,138,"rockfish, copper",2,4,1,Southeastern Region,B
2012,138,"rockfish, copper",,7.2,1,Southeastern Region,C
2012,138,"rockfish, copper",,5.8,1,Southeastern Region,D
2012,141,"perch, Pacific ocean",4,19,1,Southeastern Region,D
2012,142,"rockfish, black",1003,7055.45,1,Southeastern Region,A
2012,142,"rockfish, black",93,747.89,1,Southeastern Region,B
2012,142,"rockfish, black",16,498.21,1,Southeastern Region,C
2012,142,"rockfish, black",332,12001.65,1,Southeastern Region,D
2012,142,"rockfish, black",2,,2,Central Region,E
2012,143,"rockfish, thornyhead (idiots)",,4,1,Southeastern Region,D
2012,145,"rockfish, yelloweye (red snapper)",0,111.25,1,Southeastern Region,A
2012,145,"rockfish, yelloweye (red snapper)",40,335,1,Southeastern Region,B
2012,145,"rockfish, yelloweye (red snapper)",1,43.5,1,Southeastern Region,C
2012,145,"rockfish, yelloweye (red snapper)",19,1008.25,1,Southeastern Region,D
2012,146,"rockfish, canary",1,8,1,Southeastern Region,A
2012,146,"rockfish, canary",8,50.99,1,Southeastern Region,B
2012,146,"rockfish, canary",0,15.99,1,Southeastern Region,C
2012,146,"rockfish, canary",2,964.02,1,Southeastern Region,D
2012,147,"rockfish, quillback",2,12,1,Southeastern Region,A
2012,147,"rockfish, quillback",29,112,1,Southeastern Region,B
2012,147,"rockfish, quillback",1,48,1,Southeastern Region,C
2012,147,"rockfish, quillback",33,410,1,Southeastern Region,D
2012,149,"rockfish, china",,7,1,Southeastern Region,D
2012,151,"rockfish, rougheye",2,7,1,Southeastern Region,A
2012,151,"rockfish, rougheye",,18,1,Southeastern Region,C
2012,151,"rockfish, rougheye",1,18,1,Southeastern Region,D
2012,153,"rockfish, redbanded",3,8,1,Southeastern Region,B
2012,153,"rockfish, redbanded",,2,1,Southeastern Region,D
2012,155,"rockfish, yellowtail",,204,1,Southeastern Region,A
2012,155,"rockfish, yellowtail",6,55,1,Southeastern Region,B
2012,155,"rockfish, yellowtail",0,17,1,Southeastern Region,C
2012,155,"rockfish, yellowtail",12,2200,1,Southeastern Region,D
2012,156,"rockfish, widow",0,44,1,Southeastern Region,D
2012,157,"rockfish, silvergray",2,642,1,Southeastern Region,A
2012,157,"rockfish, silvergray",14,73.99,1,Southeastern Region,B
2012,157,"rockfish, silvergray",1,165.99,1,Southeastern Region,C
2012,157,"rockfish, silvergray",10,3358.02,1,Southeastern Region,D
2012,158,"rockfish, redstripe",,2,1,Southeastern Region,A
2012,158,"rockfish, redstripe",6,25,1,Southeastern Region,B
2012,158,"rockfish, redstripe",0,23,1,Southeastern Region,D
2012,168,"rockfish, unspecified demersal",,37,1,Southeastern Region,D
2012,172,"rockfish, dusky",111,1614,1,Southeastern Region,A
2012,172,"rockfish, dusky",11,71.62,1,Southeastern Region,B
2012,172,"rockfish, dusky",0,54.32,1,Southeastern Region,C
2012,172,"rockfish, dusky",47,2956.06,1,Southeastern Region,D
2012,173,"rockfish, dark",55,907,1,Southeastern Region,A
2012,173,"rockfish, dark",21,417,1,Southeastern Region,D
2012,200,"halibut, Pacific",,54,1,Southeastern Region,A
2012,250,"tomcod, Pacific",1,0,3,A-Y-K Region,X
2012,250,"tomcod, Pacific",44,0,3,A-Y-K Region,Y
2012,403,"salmon roe, coho",,236,2,Central Region,E
2012,410,"salmon, chinook",35218,412934.7,1,Southeastern Region,A
2012,410,"salmon, chinook",65028,896117.28,1,Southeastern Region,B
2012,410,"salmon, chinook",37732,495058.16,1,Southeastern Region,C
2012,410,"salmon, chinook",138702,1798934.47,1,Southeastern Region,D
2012,410,"salmon, chinook",13120,257326,2,Central Region,E
2012,410,"salmon, chinook",2665,44748,2,Central Region,H
2012,410,"salmon, chinook",19582,268943,2,Central Region,T
2012,410,"salmon, chinook",8837,129182,3,A-Y-K Region,W
2012,410,"salmon, chinook",7,0,3,A-Y-K Region,X
2012,410,"salmon, chinook",2548,0,3,A-Y-K Region,Y
2012,410,"salmon, chinook",201,0,3,A-Y-K Region,Z
2012,410,"salmon, chinook",14980,111034,4,Westward Region,K
2012,410,"salmon, chinook",3687,49903,4,Westward Region,L
2012,410,"salmon, chinook",9144,144569,4,Westward Region,M
2012,411,"chinook, sm.",412,2167.68,1,Southeastern Region,B
2012,411,"chinook, sm.",139,656.32,1,Southeastern Region,C
2012,411,"chinook, sm.",245,1248,1,Southeastern Region,D
2012,411,"chinook, sm.",39,405,2,Central Region,E
2012,411,"chinook, sm.",13,27,2,Central Region,H
2012,420,"salmon, sockeye",2385,12427,0,,9
2012,420,"salmon, sockeye",624418,3977834.73,1,Southeastern Region,A
2012,420,"salmon, sockeye",228491,1373522.52,1,Southeastern Region,B
2012,420,"salmon, sockeye",81920,503132.68,1,Southeastern Region,C
2012,420,"salmon, sockeye",12390,56282.6,1,Southeastern Region,D
2012,420,"salmon, sockeye",3700809,24802405.85,2,Central Region,E
2012,420,"salmon, sockeye",3332508,22346763.15,2,Central Region,H
2012,420,"salmon, sockeye",20919883,119220586,2,Central Region,T
2012,420,"salmon, sockeye",91591,618580.8,3,A-Y-K Region,W
2012,420,"salmon, sockeye",6,0,3,A-Y-K Region,X
2012,420,"salmon, sockeye",1,6,3,A-Y-K Region,Y
2012,420,"salmon, sockeye",135,700,3,A-Y-K Region,Z
2012,420,"salmon, sockeye",2239301,12442107,4,Westward Region,K
2012,420,"salmon, sockeye",1800121,12266230,4,Westward Region,L
2012,420,"salmon, sockeye",2787892,16458349,4,Westward Region,M
2012,430,"salmon, coho",343708,2343547.57,1,Southeastern Region,A
2012,430,"salmon, coho",728987,4829468.18,1,Southeastern Region,B
2012,430,"salmon, coho",302350,1954825.21,1,Southeastern Region,C
2012,430,"salmon, coho",711786,4189543.64,1,Southeastern Region,D
2012,430,"salmon, coho",210466,1683565,2,Central Region,E
2012,430,"salmon, coho",109196,656728.75,2,Central Region,H
2012,430,"salmon, coho",116283,631628,2,Central Region,T
2012,430,"salmon, coho",144378,883011.8,3,A-Y-K Region,W
2012,430,"salmon, coho",18,0,3,A-Y-K Region,X
2012,430,"salmon, coho",77014,457706,3,A-Y-K Region,Y
2012,430,"salmon, coho",37056,245078,3,A-Y-K Region,Z
2012,430,"salmon, coho",210485,1464478,4,Westward Region,K
2012,430,"salmon, coho",33316,225798,4,Westward Region,L
2012,430,"salmon, coho",129240,808663,4,Westward Region,M
2012,440,"salmon, pink",758356,3139366.95,1,Southeastern Region,A
2012,440,"salmon, pink",17395891,60896378.56,1,Southeastern Region,B
2012,440,"salmon, pink",1474238,5263787.64,1,Southeastern Region,C
2012,440,"salmon, pink",1675905,6732225,1,Southeastern Region,D
2012,440,"salmon, pink",27237360,107200762.3,2,Central Region,E
2012,440,"salmon, pink",727184,2598323,2,Central Region,H
2012,440,"salmon, pink",906759,2822705,2,Central Region,T
2012,440,"salmon, pink",18,104,3,A-Y-K Region,W
2012,440,"salmon, pink",445,0,3,A-Y-K Region,X
2012,440,"salmon, pink",1,0,3,A-Y-K Region,Y
2012,440,"salmon, pink",205546,492505,3,A-Y-K Region,Z
2012,440,"salmon, pink",16874657,60422600,4,Westward Region,K
2012,440,"salmon, pink",137706,452224,4,Westward Region,L
2012,440,"salmon, pink",666080,2076311,4,Westward Region,M
2012,450,"salmon, chum",91,582,0,,9
2012,450,"salmon, chum",4202522,34670689.46,1,Southeastern Region,A
2012,450,"salmon, chum",5149285,53011663.88,1,Southeastern Region,B
2012,450,"salmon, chum",932651,9270390.69,1,Southeastern Region,C
2012,450,"salmon, chum",2090475,15595475.59,1,Southeastern Region,D
2012,450,"salmon, chum",3819046,27196220.3,2,Central Region,E
2012,450,"salmon, chum",327108,2641797,2,Central Region,H
2012,450,"salmon, chum",679463,4282200,2,Central Region,T
2012,450,"salmon, chum",153552,1015452.4,3,A-Y-K Region,W
2012,450,"salmon, chum",227965,1751473,3,A-Y-K Region,X
2012,450,"salmon, chum",615538,3826316.1,3,A-Y-K Region,Y
2012,450,"salmon, chum",63177,428357,3,A-Y-K Region,Z
2012,450,"salmon, chum",866423,6824380,4,Westward Region,K
2012,450,"salmon, chum",171112,1534859,4,Westward Region,L
2012,450,"salmon, chum",910939,6657967,4,Westward Region,M
2012,531,Dolly Varden (anadromous),1,0,1,Southeastern Region,A
2012,531,Dolly Varden (anadromous),300,0,3,A-Y-K Region,X
2012,531,Dolly Varden (anadromous),1382,1580,3,A-Y-K Region,Z
2012,540,"trout, steelhead",35,177,1,Southeastern Region,A
2012,540,"trout, steelhead",2,7,1,Southeastern Region,B
2012,540,"trout, steelhead",38,230,1,Southeastern Region,C
2012,540,"trout, steelhead",21,105,1,Southeastern Region,D
2012,541,"trout, rainbow",1,0,1,Southeastern Region,A
2012,570,inconnu (sheefish),1867,0,3,A-Y-K Region,X
2012,570,inconnu (sheefish),1721,0,3,A-Y-K Region,Y
2012,580,"whitefish, general",66,195,3,A-Y-K Region,W
2012,580,"whitefish, general",24,0,3,A-Y-K Region,X
2012,580,"whitefish, general",62,25,3,A-Y-K Region,Y
2012,580,"whitefish, general",5,9,3,A-Y-K Region,Z
2012,583,"whitefish, least cisco",233,237,3,A-Y-K Region,Y
2012,585,"whitefish, Bering cisco",11099,12705,3,A-Y-K Region,Y
2012,588,"whitefish, broad",13,0,3,A-Y-K Region,Y
2012,589,"whitefish, humpback",442,0,3,A-Y-K Region,Y
2012,601,"lamprey, Arctic",,336,3,A-Y-K Region,Y
2012,689,"shark, other",3,91,1,Southeastern Region,D
2012,,,,,,,
2013,110,"cod, Pacific (gray)",,6,1,Southeastern Region,D
2013,120,"flounder, general",219,0,3,A-Y-K Region,Y
2013,129,"flounder, starry",109,440,2,Central Region,H
2013,130,lingcod,359,5649.5,1,Southeastern Region,A
2013,130,lingcod,117,2247.9,1,Southeastern Region,B
2013,130,lingcod,15,902,1,Southeastern Region,C
2013,130,lingcod,164,5351.7,1,Southeastern Region,D
2013,136,"rockfish, northern",,2,1,Southeastern Region,C
2013,137,"rockfish, bocaccio",,62,1,Southeastern Region,D
2013,138,"rockfish, copper",4,14,1,Southeastern Region,B
2013,141,"perch, Pacific ocean",1,10,1,Southeastern Region,D
2013,142,"rockfish, black",240,1757,1,Southeastern Region,A
2013,142,"rockfish, black",38,263,1,Southeastern Region,B
2013,142,"rockfish, black",9,334,1,Southeastern Region,C
2013,142,"rockfish, black",241,5799,1,Southeastern Region,D
2013,143,"rockfish, thornyhead (idiots)",85,490,1,Southeastern Region,D
2013,145,"rockfish, yelloweye (red snapper)",,1,1,Southeastern Region,A
2013,145,"rockfish, yelloweye (red snapper)",9,86.6,1,Southeastern Region,B
2013,145,"rockfish, yelloweye (red snapper)",3,215.4,1,Southeastern Region,C
2013,145,"rockfish, yelloweye (red snapper)",3,626,1,Southeastern Region,D
2013,146,"rockfish, canary",,16,1,Southeastern Region,A
2013,146,"rockfish, canary",2,33,1,Southeastern Region,B
2013,146,"rockfish, canary",,15,1,Southeastern Region,C
2013,146,"rockfish, canary",2,457,1,Southeastern Region,D
2013,147,"rockfish, quillback",9,16,1,Southeastern Region,A
2013,147,"rockfish, quillback",8,100.55,1,Southeastern Region,B
2013,147,"rockfish, quillback",,10,1,Southeastern Region,C
2013,147,"rockfish, quillback",9,242,1,Southeastern Region,D
2013,150,"rockfish, rosethorn",2,5,1,Southeastern Region,D
2013,151,"rockfish, rougheye",,7,1,Southeastern Region,D
2013,153,"rockfish, redbanded",,3,1,Southeastern Region,D
2013,155,"rockfish, yellowtail",1,25,1,Southeastern Region,A
2013,155,"rockfish, yellowtail",8,71.75,1,Southeastern Region,B
2013,155,"rockfish, yellowtail",,30,1,Southeastern Region,C
2013,155,"rockfish, yellowtail",11,1572,1,Southeastern Region,D
2013,156,"rockfish, widow",,90,1,Southeastern Region,D
2013,157,"rockfish, silvergray",39,273,1,Southeastern Region,A
2013,157,"rockfish, silvergray",11,43.5,1,Southeastern Region,B
2013,157,"rockfish, silvergray",,7,1,Southeastern Region,C
2013,157,"rockfish, silvergray",11,1982,1,Southeastern Region,D
2013,158,"rockfish, redstripe",20,30.75,1,Southeastern Region,B
2013,158,"rockfish, redstripe",0,48,1,Southeastern Region,D
2013,159,"rockfish, darkblotched",0,20,1,Southeastern Region,B
2013,159,"rockfish, darkblotched",0,30,1,Southeastern Region,C
2013,172,"rockfish, dusky",56,721.7,1,Southeastern Region,A
2013,172,"rockfish, dusky",3,39.2,1,Southeastern Region,B
2013,172,"rockfish, dusky",0,18,1,Southeastern Region,C
2013,172,"rockfish, dusky",34,1571,1,Southeastern Region,D
2013,173,"rockfish, dark",1,3,1,Southeastern Region,A
2013,173,"rockfish, dark",7,12,1,Southeastern Region,D
2013,192,"greenling, whitespot",7,7,1,Southeastern Region,A
2013,250,"tomcod, Pacific",21,0,3,A-Y-K Region,Y
2013,410,"salmon, chinook",28230,329428.62,1,Southeastern Region,A
2013,410,"salmon, chinook",59497,829064.11,1,Southeastern Region,B
2013,410,"salmon, chinook",47058,620878.67,1,Southeastern Region,C
2013,410,"salmon, chinook",111606,1448642.7,1,Southeastern Region,D
2013,410,"salmon, chinook",10805,184649.7,2,Central Region,E
2013,410,"salmon, chinook",5794,78891,2,Central Region,H
2013,410,"salmon, chinook",14487,215798,2,Central Region,T
2013,410,"salmon, chinook",2801,46990,3,A-Y-K Region,W
2013,410,"salmon, chinook",16,0,3,A-Y-K Region,X
2013,410,"salmon, chinook",1639,0,3,A-Y-K Region,Y
2013,410,"salmon, chinook",151,0,3,A-Y-K Region,Z
2013,410,"salmon, chinook",34620,259622,4,Westward Region,K
2013,410,"salmon, chinook",2962,37297,4,Westward Region,L
2013,410,"salmon, chinook",8115,94957,4,Westward Region,M
2013,411,"chinook, sm.",3,7.6,1,Southeastern Region,A
2013,411,"chinook, sm.",66,296,1,Southeastern Region,B
2013,411,"chinook, sm.",1234,7190.4,1,Southeastern Region,C
2013,411,"chinook, sm.",578,2916,1,Southeastern Region,D
2013,411,"chinook, sm.",31,259,2,Central Region,E
2013,420,"salmon, sockeye",3621,20104,0,,9
2013,420,"salmon, sockeye",604462,3632425.43,1,Southeastern Region,A
2013,420,"salmon, sockeye",229533,1367534.6,1,Southeastern Region,B
2013,420,"salmon, sockeye",108971,663044.05,1,Southeastern Region,C
2013,420,"salmon, sockeye",31699,185284.24,1,Southeastern Region,D
2013,420,"salmon, sockeye",2334623,14193219.15,2,Central Region,E
2013,420,"salmon, sockeye",2859527,17757615.75,2,Central Region,H
2013,420,"salmon, sockeye",15431513,92457604.9,2,Central Region,T
2013,420,"salmon, sockeye",52144,331820.6,3,A-Y-K Region,W
2013,420,"salmon, sockeye",13,0,3,A-Y-K Region,X
2013,420,"salmon, sockeye",247,1439,3,A-Y-K Region,Z
2013,420,"salmon, sockeye",2577209,14832131,4,Westward Region,K
2013,420,"salmon, sockeye",2405151,17109513,4,Westward Region,L
2013,420,"salmon, sockeye",2966188,17377780,4,Westward Region,M
2013,430,"salmon, coho",905229,5845804.63,1,Southeastern Region,A
2013,430,"salmon, coho",1098566,6585105.07,1,Southeastern Region,B
2013,430,"salmon, coho",569419,3572429.17,1,Southeastern Region,C
2013,430,"salmon, coho",1303821,7618987.87,1,Southeastern Region,D
2013,430,"salmon, coho",619538,4901523.05,2,Central Region,E
2013,430,"salmon, coho",272113,1672806,2,Central Region,H
2013,430,"salmon, coho",137360,823153,2,Central Region,T
2013,430,"salmon, coho",158544,1204321.77,3,A-Y-K Region,W
2013,430,"salmon, coho",43,0,3,A-Y-K Region,X
2013,430,"salmon, coho",66210,454858.5,3,A-Y-K Region,Y
2013,430,"salmon, coho",53915,410791,3,A-Y-K Region,Z
2013,430,"salmon, coho",269963,1788395,4,Westward Region,K
2013,430,"salmon, coho",32312,226512,4,Westward Region,L
2013,430,"salmon, coho",322455,2111728,4,Westward Region,M
2013,440,"salmon, pink",11551338,35777826.36,1,Southeastern Region,A
2013,440,"salmon, pink",46912428,157147799.07,1,Southeastern Region,B
2013,440,"salmon, pink",21341214,65994357.14,1,Southeastern Region,C
2013,440,"salmon, pink",14981960,45936964.85,1,Southeastern Region,D
2013,440,"salmon, pink",92482235,256477246.65,2,Central Region,E
2013,440,"salmon, pink",2147167,6617291,2,Central Region,H
2013,440,"salmon, pink",416,1501,2,Central Region,T
2013,440,"salmon, pink",7,25.2,3,A-Y-K Region,W
2013,440,"salmon, pink",42,0,3,A-Y-K Region,X
2013,440,"salmon, pink",8364,24203,3,A-Y-K Region,Z
2013,440,"salmon, pink",28197885,89177894,4,Westward Region,K
2013,440,"salmon, pink",871871,2610886,4,Westward Region,L
2013,440,"salmon, pink",7808222,24348404,4,Westward Region,M
2013,450,"salmon, chum",87,442,0,,9
2013,450,"salmon, chum",5484944,40450654.51,1,Southeastern Region,A
2013,450,"salmon, chum",2182474,20749847,1,Southeastern Region,B
2013,450,"salmon, chum",762569,6989306.57,1,Southeastern Region,C
2013,450,"salmon, chum",4142976,29953506.33,1,Southeastern Region,D
2013,450,"salmon, chum",4070525,30252409.2,2,Central Region,E
2013,450,"salmon, chum",194591,1446199,2,Central Region,H
2013,450,"salmon, chum",1138233,7256404,2,Central Region,T
2013,450,"salmon, chum",125581,852617.45,3,A-Y-K Region,W
2013,450,"salmon, chum",319062,2555303.7,3,A-Y-K Region,X
2013,450,"salmon, chum",726420,4512853.61,3,A-Y-K Region,Y
2013,450,"salmon, chum",119093,823453,3,A-Y-K Region,Z
2013,450,"salmon, chum",795123,6229178,4,Westward Region,K
2013,450,"salmon, chum",154965,1196565,4,Westward Region,L
2013,450,"salmon, chum",1083602,7838042,4,Westward Region,M
2013,500,"pike, northern",4,0,3,A-Y-K Region,Y
2013,531,Dolly Varden (anadromous),4,0,2,Central Region,H
2013,531,Dolly Varden (anadromous),302,0,3,A-Y-K Region,X
2013,531,Dolly Varden (anadromous),897,1579,3,A-Y-K Region,Z
2013,540,"trout, steelhead",41,29,1,Southeastern Region,A
2013,540,"trout, steelhead",1,0,1,Southeastern Region,B
2013,540,"trout, steelhead",21,149,1,Southeastern Region,C
2013,540,"trout, steelhead",12,40,1,Southeastern Region,D
2013,570,inconnu (sheefish),705,0,3,A-Y-K Region,X
2013,570,inconnu (sheefish),945,0,3,A-Y-K Region,Y
2013,580,"whitefish, general",67,597.64,3,A-Y-K Region,W
2013,580,"whitefish, general",50,0,3,A-Y-K Region,X
2013,580,"whitefish, general",63,55.5,3,A-Y-K Region,Y
2013,580,"whitefish, general",63,4822,3,A-Y-K Region,Z
2013,583,"whitefish, least cisco",120,123,3,A-Y-K Region,Y
2013,585,"whitefish, Bering cisco",16901,19442,3,A-Y-K Region,Y
2013,588,"whitefish, broad",52,0,3,A-Y-K Region,Y
2013,589,"whitefish, humpback",363,0,3,A-Y-K Region,Y
2013,590,burbot,5,15,3,A-Y-K Region,W
2013,590,burbot,2,0,3,A-Y-K Region,Y
2013,601,"lamprey, Arctic",,11612.5,3,A-Y-K Region,Y
2013,690,"shark, salmon",1,191,2,Central Region,H
2013,,,,,,,
2014,110,"cod, Pacific (gray)",1,5,1,Southeastern Region,B
2014,110,"cod, Pacific (gray)",1,72,1,Southeastern Region,D
2014,120,"flounder, general",85,0,3,A-Y-K Region,Y
2014,129,"flounder, starry",141,579,2,Central Region,H
2014,130,lingcod,253,4374.28,1,Southeastern Region,A
2014,130,lingcod,117,1710.5,1,Southeastern Region,B
2014,130,lingcod,36,472.08,1,Southeastern Region,C
2014,130,lingcod,263,4265.64,1,Southeastern Region,D
2014,135,"rockfish, greenstripe",,35,1,Southeastern Region,D
2014,137,"rockfish, bocaccio",,16,1,Southeastern Region,A
2014,137,"rockfish, bocaccio",1,3.7,1,Southeastern Region,B
2014,137,"rockfish, bocaccio",1,82,1,Southeastern Region,D
2014,138,"rockfish, copper",,4,1,Southeastern Region,B
2014,138,"rockfish, copper",3,57,1,Southeastern Region,D
2014,141,"perch, Pacific ocean",1,9,1,Southeastern Region,D
2014,142,"rockfish, black",68,495.8,1,Southeastern Region,A
2014,142,"rockfish, black",52,317.16,1,Southeastern Region,B
2014,142,"rockfish, black",122,537.15,1,Southeastern Region,C
2014,142,"rockfish, black",834,7288.55,1,Southeastern Region,D
2014,143,"rockfish, thornyhead (idiots)",6,30,1,Southeastern Region,D
2014,143,"rockfish, thornyhead (idiots)",143,749,3,A-Y-K Region,Z
2014,145,"rockfish, yelloweye (red snapper)",3,52.1,1,Southeastern Region,A
2014,145,"rockfish, yelloweye (red snapper)",45,141,1,Southeastern Region,B
2014,145,"rockfish, yelloweye (red snapper)",,33.5,1,Southeastern Region,C
2014,145,"rockfish, yelloweye (red snapper)",50,568.55,1,Southeastern Region,D
2014,146,"rockfish, canary",2,19,1,Southeastern Region,A
2014,146,"rockfish, canary",1,3,1,Southeastern Region,C
2014,146,"rockfish, canary",48,526,1,Southeastern Region,D
2014,146,"rockfish, canary",,1154,3,A-Y-K Region,X
2014,147,"rockfish, quillback",1,12,1,Southeastern Region,A
2014,147,"rockfish, quillback",35,81.1,1,Southeastern Region,B
2014,147,"rockfish, quillback",,8,1,Southeastern Region,C
2014,147,"rockfish, quillback",30,202,1,Southeastern Region,D
2014,149,"rockfish, china",1,2,1,Southeastern Region,B
2014,149,"rockfish, china",,3,1,Southeastern Region,D
2014,150,"rockfish, rosethorn",1,3,1,Southeastern Region,D
2014,150,"rockfish, rosethorn",,12,2,Central Region,H
2014,151,"rockfish, rougheye",1,2,1,Southeastern Region,B
2014,151,"rockfish, rougheye",1,2,1,Southeastern Region,D
2014,152,"rockfish, shortraker",,16,1,Southeastern Region,A
2014,152,"rockfish, shortraker",7,19,1,Southeastern Region,D
2014,153,"rockfish, redbanded",1,5,1,Southeastern Region,D
2014,154,"rockfish, dusky",,5,1,Southeastern Region,B
2014,155,"rockfish, yellowtail",,17.7,1,Southeastern Region,A
2014,155,"rockfish, yellowtail",58,121,1,Southeastern Region,B
2014,155,"rockfish, yellowtail",52,174.7,1,Southeastern Region,C
2014,155,"rockfish, yellowtail",250,2586.6,1,Southeastern Region,D
2014,156,"rockfish, widow",1,100,1,Southeastern Region,D
2014,157,"rockfish, silvergray",,15,1,Southeastern Region,A
2014,157,"rockfish, silvergray",20,82.05,1,Southeastern Region,B
2014,157,"rockfish, silvergray",43,146.06,1,Southeastern Region,C
2014,157,"rockfish, silvergray",179,1868.94,1,Southeastern Region,D
2014,158,"rockfish, redstripe",,5,1,Southeastern Region,A
2014,158,"rockfish, redstripe",9,36,1,Southeastern Region,D
2014,172,"rockfish, dusky",4,123.2,1,Southeastern Region,A
2014,172,"rockfish, dusky",11,61.5,1,Southeastern Region,B
2014,172,"rockfish, dusky",32,100.25,1,Southeastern Region,C
2014,172,"rockfish, dusky",236,2671.05,1,Southeastern Region,D
2014,173,"rockfish, dark",19,32,1,Southeastern Region,A
2014,173,"rockfish, dark",11,44,1,Southeastern Region,D
2014,175,"rockfish, yellowmouth",1,2,1,Southeastern Region,B
2014,210,eels or eel-like fish,1,0,3,A-Y-K Region,X
2014,250,"tomcod, Pacific",25,0,3,A-Y-K Region,Y
2014,343,Macroalgae Codes,73,678,1,Southeastern Region,B
2014,400,"salmon, roe (unknown species)",,59,1,Southeastern Region,B
2014,400,"salmon, roe (unknown species)",,164,1,Southeastern Region,C
2014,400,"salmon, roe (unknown species)",34,6157,1,Southeastern Region,D
2014,410,"salmon, chinook",74631,816422.72,1,Southeastern Region,A
2014,410,"salmon, chinook",90248,1215611.31,1,Southeastern Region,B
2014,410,"salmon, chinook",45379,605548.82,1,Southeastern Region,C
2014,410,"salmon, chinook",226881,2637709.64,1,Southeastern Region,D
2014,410,"salmon, chinook",11660,195712,2,Central Region,E
2014,410,"salmon, chinook",5028,76872.75,2,Central Region,H
2014,410,"salmon, chinook",15891,235914,2,Central Region,T
2014,410,"salmon, chinook",2505,26005,3,A-Y-K Region,W
2014,410,"salmon, chinook",20,0,3,A-Y-K Region,X
2014,410,"salmon, chinook",6451,0,3,A-Y-K Region,Y
2014,410,"salmon, chinook",289,1079,3,A-Y-K Region,Z
2014,410,"salmon, chinook",8571,62810,4,Westward Region,K
2014,410,"salmon, chinook",8846,76170,4,Westward Region,L
2014,410,"salmon, chinook",8823,92008,4,Westward Region,M
2014,411,"chinook, sm.",4,20,1,Southeastern Region,A
2014,411,"chinook, sm.",223,1249,1,Southeastern Region,B
2014,411,"chinook, sm.",783,4633,1,Southeastern Region,C
2014,411,"chinook, sm.",95,576,1,Southeastern Region,D
2014,411,"chinook, sm.",11,23,2,Central Region,H
2014,411,"chinook, sm.",5,26,2,Central Region,T
2014,420,"salmon, sockeye",4265,21606,0,,9
2014,420,"salmon, sockeye",608899,3693101.4,1,Southeastern Region,A
2014,420,"salmon, sockeye",936580,5297585.32,1,Southeastern Region,B
2014,420,"salmon, sockeye",109728,665311.68,1,Southeastern Region,C
2014,420,"salmon, sockeye",14725,75231,1,Southeastern Region,D
2014,420,"salmon, sockeye",3305486,19564290.1,2,Central Region,E
2014,420,"salmon, sockeye",2621776,15884899.5,2,Central Region,H
2014,420,"salmon, sockeye",29125403,161810231.793,2,Central Region,T
2014,420,"salmon, sockeye",82114,464602,3,A-Y-K Region,W
2014,420,"salmon, sockeye",17,0,3,A-Y-K Region,X
2014,420,"salmon, sockeye",519,2154,3,A-Y-K Region,Z
2014,420,"salmon, sockeye",3266317,17052364,4,Westward Region,K
2014,420,"salmon, sockeye",620339,4140810,4,Westward Region,L
2014,420,"salmon, sockeye",3400787,19195760,4,Westward Region,M
2014,430,"salmon, coho",511394,3952618.61,1,Southeastern Region,A
2014,430,"salmon, coho",1007655,6769180.07,1,Southeastern Region,B
2014,430,"salmon, coho",679294,5005440.26,1,Southeastern Region,C
2014,430,"salmon, coho",1595359,10939731.0873,1,Southeastern Region,D
2014,430,"salmon, coho",615706,4887155.06,2,Central Region,E
2014,430,"salmon, coho",140590,892026,2,Central Region,H
2014,430,"salmon, coho",287292,1846835.0018,2,Central Region,T
2014,430,"salmon, coho",222063,1543177,3,A-Y-K Region,W
2014,430,"salmon, coho",33,0,3,A-Y-K Region,X
2014,430,"salmon, coho",105168,712839.08,3,A-Y-K Region,Y
2014,430,"salmon, coho",112767,816222,3,A-Y-K Region,Z
2014,430,"salmon, coho",474265,3666897,4,Westward Region,K
2014,430,"salmon, coho",132459,1091310,4,Westward Region,L
2014,430,"salmon, coho",405682,2678084,4,Westward Region,M
2014,440,"salmon, pink",319620,1100075.85,1,Southeastern Region,A
2014,440,"salmon, pink",29743027,103589137.43,1,Southeastern Region,B
2014,440,"salmon, pink",3942105,14822047.67,1,Southeastern Region,C
2014,440,"salmon, pink",3189881,11912453.95,1,Southeastern Region,D
2014,440,"salmon, pink",44660363,149260207,2,Central Region,E
2014,440,"salmon, pink",916314,3315443.4,2,Central Region,H
2014,440,"salmon, pink",1298214,4763522.4,2,Central Region,T
2014,440,"salmon, pink",3,13,3,A-Y-K Region,W
2014,440,"salmon, pink",405,0,3,A-Y-K Region,X
2014,440,"salmon, pink",54761,189952.5,3,A-Y-K Region,Y
2014,440,"salmon, pink",182406,566342.5,3,A-Y-K Region,Z
2014,440,"salmon, pink",10677933,37430975,4,Westward Region,K
2014,440,"salmon, pink",352115,1138301,4,Westward Region,L
2014,440,"salmon, pink",855894,2859847,4,Westward Region,M
2014,450,"salmon, chum",37,212,0,,9
2014,450,"salmon, chum",2599131,23605994.9,1,Southeastern Region,A
2014,450,"salmon, chum",2048366,19840626.33,1,Southeastern Region,B
2014,450,"salmon, chum",453100,4309999.27,1,Southeastern Region,C
2014,450,"salmon, chum",1579409,13044954.6,1,Southeastern Region,D
